junction,period_date,traffic_risk,risk_score,year,month,total_accidents,fatal_accidents,injury_accidents,accidents_7d,accidents_30d,accidents_90d,accidents_1y,fatal_accidents_1y,injury_accidents_1y,historical_accident_rate,quarter,is_year_start,month_sin,month_cos,day_of_week,dow_sin,dow_cos,weekend_indicator,accidents_lag_1,accidents_lag_2,accidents_lag_3,accidents_rolling_mean_3,accidents_rolling_std_3,accidents_rolling_mean_6,accidents_rolling_std_6,accidents_trend_3_12,junction_target_enc,junction_ordinal_enc
Automotive Square,2023-12-01,LOW,0.0,2023,12,0,0,0,2.0,2.0,4.0,12.0,0.0,7.0,1.0,4,0,-0.0,1.0,4,-0.433884,-0.900969,0,0.0,2.0,3.0,1.667,1.528,0.833,1.329,0.556,2.105208333333333,1
Bhande Plot Square,2020-01-01,LOW,0.0,2020,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2020-02-01,LOW,0.0,2020,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2020-03-01,LOW,0.0,2020,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2020-04-01,LOW,0.0,2020,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2020-05-01,LOW,0.0,2020,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2020-06-01,LOW,0.0,2020,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2020-07-01,LOW,0.0,2020,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2020-08-01,LOW,0.0,2020,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2020-09-01,LOW,0.0,2020,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2020-10-01,LOW,0.0,2020,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2020-11-01,LOW,0.0,2020,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2020-12-01,LOW,0.0,2020,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2021-01-01,LOW,0.0,2021,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2021-02-01,LOW,0.0,2021,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2021-03-01,LOW,0.0,2021,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2021-04-01,LOW,0.0,2021,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2021-05-01,LOW,0.0,2021,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2021-06-01,LOW,0.0,2021,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2021-07-01,LOW,0.0,2021,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2021-08-01,LOW,0.0,2021,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2021-09-01,LOW,0.0,2021,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2021-10-01,LOW,0.0,2021,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2021-11-01,LOW,0.0,2021,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2021-12-01,LOW,0.0,2021,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2022-01-01,LOW,0.0,2022,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2022-02-01,LOW,0.0,2022,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2022-03-01,LOW,0.0,2022,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2022-04-01,LOW,0.0,2022,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2022-05-01,LOW,0.0,2022,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2022-06-01,LOW,0.0,2022,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2022-07-01,LOW,0.0,2022,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2022-08-01,LOW,0.0,2022,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2022-09-01,LOW,0.0,2022,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2022-10-01,LOW,0.0,2022,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2022-11-01,LOW,0.0,2022,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2022-12-01,LOW,0.0,2022,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2023-01-01,LOW,0.0,2023,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2023-02-01,LOW,0.0,2023,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2023-03-01,LOW,0.0,2023,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2023-04-01,LOW,0.0,2023,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2023-05-01,LOW,0.0,2023,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2023-06-01,LOW,0.0,2023,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,3,0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2023-07-01,LOW,0.0,2023,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2023-08-01,LOW,0.0,2023,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,1,0.781831,0.62349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2023-09-01,LOW,0.0,2023,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-1.0,-0.0,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2023-10-01,LOW,0.0,2023,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.866025,0.5,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2023-11-01,LOW,0.0,2023,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.5,0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bhande Plot Square,2023-12-01,LOW,0.0,2023,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,-0.0,1.0,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Chhatrapati Square,2020-01-01,LOW,2.76,2020,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.865,3
Chhatrapati Square,2020-02-01,LOW,0.0,2020,2,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.083,1,0,0.866025,0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.865,3
Chhatrapati Square,2020-03-01,LOW,0.0,2020,3,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.083,1,0,1.0,0.0,6,-0.781831,0.62349,1,1.0,0.0,0.0,0.5,0.707,0.5,0.707,2.0,2.865,3
Chhatrapati Square,2020-04-01,LOW,0.0,2020,4,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.083,2,0,0.866025,-0.5,2,0.974928,-0.222521,0,0.0,1.0,0.0,0.333,0.577,0.333,0.577,1.332,2.865,3
Chhatrapati Square,2020-05-01,LOW,2.21,2020,5,2,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.083,2,0,0.5,-0.866025,4,-0.433884,-0.900969,0,0.0,0.0,1.0,0.333,0.577,0.25,0.5,1.332,2.865,3
Chhatrapati Square,2020-06-01,LOW,1.1,2020,6,1,0,0,2.0,2.0,2.0,3.0,0.0,1.0,0.25,2,0,0.0,-1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.447,0.0,2.865,3
Chhatrapati Square,2020-07-01,LOW,0.0,2020,7,0,0,0,1.0,1.0,3.0,4.0,0.0,1.0,0.333,3,0,-0.5,-0.866025,2,0.974928,-0.222521,0,2.0,0.0,0.0,0.667,1.155,0.5,0.837,0.667,2.865,3
Chhatrapati Square,2020-08-01,LOW,6.08,2020,8,1,0,1,0.0,0.0,3.0,4.0,0.0,1.0,0.333,3,0,-0.866025,-0.5,5,-0.974928,-0.222521,1,1.0,2.0,0.0,1.0,1.0,0.667,0.816,1.0,2.865,3
Chhatrapati Square,2020-09-01,LOW,0.0,2020,9,0,0,0,1.0,1.0,2.0,5.0,0.0,2.0,0.417,3,0,-1.0,-0.0,1,0.781831,0.62349,0,0.0,1.0,2.0,1.0,1.0,0.5,0.837,0.8,2.865,3
Chhatrapati Square,2020-10-01,LOW,13.81,2020,10,2,1,2,0.0,0.0,1.0,5.0,0.0,2.0,0.417,4,0,-0.866025,0.5,3,0.433884,-0.900969,0,1.0,0.0,1.0,0.667,0.577,0.667,0.816,0.534,2.865,3
Chhatrapati Square,2020-11-01,LOW,2.76,2020,11,1,0,1,2.0,2.0,3.0,7.0,1.0,4.0,0.583,4,0,-0.5,0.866025,6,-0.781831,0.62349,1,0.0,1.0,0.0,0.333,0.577,0.667,0.816,0.19,2.865,3
Chhatrapati Square,2020-12-01,LOW,0.0,2020,12,0,0,0,1.0,1.0,3.0,8.0,1.0,5.0,0.667,4,0,-0.0,1.0,1,0.781831,0.62349,0,2.0,0.0,1.0,1.0,1.0,1.0,0.894,0.5,2.865,3
Chhatrapati Square,2021-01-01,LOW,0.0,2021,1,0,0,0,0.0,0.0,3.0,8.0,1.0,5.0,0.667,1,1,0.5,0.866025,4,-0.433884,-0.900969,0,1.0,2.0,0.0,1.0,1.0,0.833,0.753,0.5,2.865,3
Chhatrapati Square,2021-02-01,LOW,13.26,2021,2,3,1,2,0.0,0.0,1.0,7.0,1.0,4.0,0.583,1,0,0.866025,0.5,0,0.0,1.0,0,0.0,1.0,2.0,1.0,1.0,0.667,0.816,0.571,2.865,3
Chhatrapati Square,2021-03-01,LOW,6.08,2021,3,1,0,1,3.0,3.0,3.0,10.0,2.0,6.0,0.833,1,0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,0.333,0.577,0.667,0.816,0.133,2.865,3
Chhatrapati Square,2021-04-01,LOW,0.0,2021,4,0,0,0,1.0,1.0,4.0,11.0,2.0,7.0,0.917,2,0,0.866025,-0.5,3,0.433884,-0.900969,0,3.0,0.0,0.0,1.0,1.732,1.0,1.265,0.364,2.865,3
Chhatrapati Square,2021-05-01,LOW,3.87,2021,5,2,0,1,0.0,0.0,4.0,11.0,2.0,7.0,0.917,2,0,0.5,-0.866025,5,-0.974928,-0.222521,1,1.0,3.0,0.0,1.333,1.528,1.167,1.169,0.485,2.865,3
Chhatrapati Square,2021-06-01,LOW,1.1,2021,6,1,0,0,2.0,2.0,3.0,11.0,2.0,8.0,0.917,2,0,0.0,-1.0,1,0.781831,0.62349,0,0.0,1.0,3.0,1.333,1.528,0.833,1.169,0.485,2.865,3
Chhatrapati Square,2021-07-01,LOW,0.0,2021,7,0,0,0,1.0,1.0,3.0,11.0,2.0,8.0,0.917,3,0,-0.5,-0.866025,3,0.433884,-0.900969,0,2.0,0.0,1.0,1.0,1.0,1.0,1.265,0.364,2.865,3
Chhatrapati Square,2021-08-01,LOW,0.0,2021,8,0,0,0,0.0,0.0,3.0,11.0,2.0,8.0,0.917,3,0,-0.866025,-0.5,6,-0.781831,0.62349,1,1.0,2.0,0.0,1.0,1.0,1.167,1.169,0.364,2.865,3
Chhatrapati Square,2021-09-01,LOW,0.0,2021,9,0,0,0,0.0,0.0,1.0,10.0,2.0,7.0,0.833,3,0,-1.0,-0.0,2,0.974928,-0.222521,0,0.0,1.0,2.0,1.0,1.0,1.167,1.169,0.4,2.865,3
Chhatrapati Square,2021-10-01,LOW,6.08,2021,10,1,0,1,0.0,0.0,0.0,10.0,2.0,7.0,0.833,4,0,-0.866025,0.5,4,-0.433884,-0.900969,0,0.0,0.0,1.0,0.333,0.577,0.667,0.816,0.133,2.865,3
Chhatrapati Square,2021-11-01,LOW,2.76,2021,11,1,0,1,1.0,1.0,1.0,9.0,1.0,6.0,0.75,4,0,-0.5,0.866025,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.837,0.0,2.865,3
Chhatrapati Square,2021-12-01,LOW,0.0,2021,12,0,0,0,1.0,1.0,2.0,9.0,1.0,6.0,0.75,4,0,-0.0,1.0,2,0.974928,-0.222521,0,1.0,0.0,0.0,0.333,0.577,0.667,0.816,0.148,2.865,3
Chhatrapati Square,2022-01-01,LOW,2.76,2022,1,1,0,1,0.0,0.0,2.0,9.0,1.0,6.0,0.75,1,1,0.5,0.866025,5,-0.974928,-0.222521,1,1.0,1.0,0.0,0.667,0.577,0.5,0.548,0.296,2.865,3
Chhatrapati Square,2022-02-01,LOW,0.0,2022,2,0,0,0,1.0,1.0,2.0,10.0,1.0,7.0,0.833,1,0,0.866025,0.5,1,0.781831,0.62349,0,0.0,1.0,1.0,0.667,0.577,0.333,0.516,0.267,2.865,3
Chhatrapati Square,2022-03-01,LOW,0.0,2022,3,0,0,0,0.0,0.0,1.0,7.0,0.0,5.0,0.583,1,0,1.0,0.0,1,0.781831,0.62349,0,1.0,0.0,1.0,0.667,0.577,0.5,0.548,0.381,2.865,3
Chhatrapati Square,2022-04-01,LOW,1.1,2022,4,1,0,0,0.0,0.0,1.0,6.0,0.0,4.0,0.5,2,0,0.866025,-0.5,4,-0.433884,-0.900969,0,0.0,1.0,0.0,0.333,0.577,0.5,0.548,0.222,2.865,3
Chhatrapati Square,2022-05-01,LOW,7.18,2022,5,2,0,2,1.0,1.0,1.0,7.0,0.0,4.0,0.583,2,0,0.5,-0.866025,6,-0.781831,0.62349,1,0.0,0.0,1.0,0.333,0.577,0.5,0.548,0.19,2.865,3
Chhatrapati Square,2022-06-01,LOW,1.1,2022,6,1,0,0,2.0,2.0,3.0,7.0,0.0,5.0,0.583,2,0,0.0,-1.0,2,0.974928,-0.222521,0,1.0,0.0,0.0,0.333,0.577,0.5,0.548,0.19,2.865,3
Chhatrapati Square,2022-07-01,LOW,0.0,2022,7,0,0,0,1.0,1.0,4.0,7.0,0.0,5.0,0.583,3,0,-0.5,-0.866025,4,-0.433884,-0.900969,0,2.0,1.0,0.0,1.0,1.0,0.667,0.816,0.571,2.865,3
Chhatrapati Square,2022-08-01,LOW,23.2,2022,8,3,0,3,0.0,0.0,3.0,7.0,0.0,5.0,0.583,3,0,-0.866025,-0.5,0,0.0,1.0,0,1.0,2.0,1.0,1.333,0.577,0.833,0.753,0.762,2.865,3
Chhatrapati Square,2022-09-01,LOW,0.0,2022,9,0,0,0,3.0,3.0,4.0,10.0,0.0,8.0,0.833,3,0,-1.0,-0.0,3,0.433884,-0.900969,0,0.0,1.0,2.0,1.0,1.0,0.667,0.816,0.4,2.865,3
Chhatrapati Square,2022-10-01,LOW,0.0,2022,10,0,0,0,0.0,0.0,3.0,10.0,0.0,8.0,0.833,4,0,-0.866025,0.5,5,-0.974928,-0.222521,1,3.0,0.0,1.0,1.333,1.528,1.167,1.169,0.533,2.865,3
Chhatrapati Square,2022-11-01,LOW,0.0,2022,11,0,0,0,0.0,0.0,3.0,9.0,0.0,7.0,0.75,4,0,-0.5,0.866025,1,0.781831,0.62349,0,0.0,3.0,0.0,1.0,1.732,1.167,1.169,0.444,2.865,3
Chhatrapati Square,2022-12-01,LOW,2.76,2022,12,1,0,1,0.0,0.0,0.0,8.0,0.0,6.0,0.667,4,0,-0.0,1.0,3,0.433884,-0.900969,0,0.0,0.0,3.0,1.0,1.732,1.0,1.265,0.5,2.865,3
Chhatrapati Square,2023-01-01,LOW,1.1,2023,1,1,0,0,1.0,1.0,1.0,9.0,0.0,7.0,0.75,1,1,0.5,0.866025,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.667,1.211,0.0,2.865,3
Chhatrapati Square,2023-02-01,LOW,0.0,2023,2,0,0,0,1.0,1.0,2.0,9.0,0.0,6.0,0.75,1,0,0.866025,0.5,2,0.974928,-0.222521,0,1.0,0.0,0.0,0.333,0.577,0.667,1.211,0.148,2.865,3
Chhatrapati Square,2023-03-01,LOW,9.39,2023,3,4,0,2,0.0,0.0,2.0,9.0,0.0,6.0,0.75,1,0,1.0,0.0,2,0.974928,-0.222521,0,1.0,1.0,0.0,0.667,0.577,0.833,1.169,0.296,2.865,3
Chhatrapati Square,2023-04-01,LOW,7.73,2023,4,1,0,1,4.0,4.0,5.0,13.0,0.0,8.0,1.083,2,0,0.866025,-0.5,5,-0.974928,-0.222521,1,0.0,1.0,1.0,0.667,0.577,0.333,0.516,0.205,2.865,3
Chhatrapati Square,2023-05-01,LOW,0.0,2023,5,0,0,0,1.0,1.0,5.0,13.0,0.0,9.0,1.083,2,0,0.5,-0.866025,0,0.0,1.0,0,4.0,0.0,1.0,1.667,2.082,1.0,1.549,0.513,2.865,3
Chhatrapati Square,2023-06-01,LOW,2.76,2023,6,1,0,1,0.0,0.0,5.0,11.0,0.0,7.0,0.917,2,0,0.0,-1.0,3,0.433884,-0.900969,0,1.0,4.0,0.0,1.667,2.082,1.167,1.472,0.606,2.865,3
Chhatrapati Square,2023-07-01,LOW,2.76,2023,7,1,0,1,1.0,1.0,2.0,11.0,0.0,8.0,0.917,3,0,-0.5,-0.866025,5,-0.974928,-0.222521,1,0.0,1.0,4.0,1.667,2.082,1.167,1.472,0.606,2.865,3
Chhatrapati Square,2023-08-01,LOW,1.1,2023,8,1,0,0,1.0,1.0,2.0,12.0,0.0,9.0,1.0,3,0,-0.866025,-0.5,1,0.781831,0.62349,0,1.0,0.0,1.0,0.667,0.577,1.167,1.472,0.222,2.865,3
Chhatrapati Square,2023-09-01,LOW,4.42,2023,9,1,0,1,1.0,1.0,3.0,10.0,0.0,6.0,0.833,3,0,-1.0,-0.0,4,-0.433884,-0.900969,0,1.0,1.0,0.0,0.667,0.577,1.167,1.472,0.267,2.865,3
Chhatrapati Square,2023-10-01,LOW,0.0,2023,10,0,0,0,1.0,1.0,3.0,11.0,0.0,7.0,0.917,4,0,-0.866025,0.5,6,-0.781831,0.62349,1,1.0,1.0,1.0,1.0,0.0,1.333,1.366,0.364,2.865,3
Chhatrapati Square,2023-11-01,LOW,0.0,2023,11,0,0,0,0.0,0.0,2.0,11.0,0.0,7.0,0.917,4,0,-0.5,0.866025,2,0.974928,-0.222521,0,1.0,1.0,1.0,1.0,0.0,0.833,0.408,0.364,2.865,3
Chhatrapati Square,2023-12-01,LOW,8.29,2023,12,3,0,2,0.0,0.0,1.0,11.0,0.0,7.0,0.917,4,0,-0.0,1.0,4,-0.433884,-0.900969,0,0.0,1.0,1.0,0.667,0.577,0.667,0.516,0.243,2.865,3
Deo Nagar Chowk,2020-01-01,LOW,0.0,2020,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Deo Nagar Chowk,2020-02-01,LOW,0.0,2020,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.866025,0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Deo Nagar Chowk,2020-03-01,LOW,0.0,2020,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,6,-0.781831,0.62349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Deo Nagar Chowk,2020-04-01,LOW,0.0,2020,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.866025,-0.5,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Deo Nagar Chowk,2020-05-01,LOW,0.0,2020,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,-0.866025,4,-0.433884,-0.900969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Deo Nagar Chowk,2020-06-01,LOW,0.0,2020,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,-1.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Deo Nagar Chowk,2020-07-01,LOW,0.0,2020,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.5,-0.866025,2,0.974928,-0.222521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Deo Nagar Chowk,2020-08-01,LOW,0.0,2020,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,-0.866025,-0.5,5,-0.974928,-0.222521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
