junction,year,month,period_date,total_accidents,fatal_accidents,injury_accidents,accidents_7d,accidents_30d,accidents_90d,accidents_1y,fatal_accidents_1y,injury_accidents_1y,historical_accident_rate,risk_score,traffic_risk
Sakkardara Square,2022,9,2022-09-01,0,0,0,0.0,0.0,1.0,6.0,0.0,4.0,0.5,0.0,LOW
Rachana Ring Road,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Medical Square,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Japanese Garden Square,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rambagh Chowk,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Krida Chowk,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Itwari Railway Station Square,2022,9,2022-09-01,0,0,0,0.0,0.0,1.0,4.0,1.0,3.0,0.333,0.0,LOW
IT Park Ring Road,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reshimbagh Square,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Ram Nagar Square,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
VCA Stadium Chowk,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Omkar Nagar Square,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Variety Square,2022,9,2022-09-01,2,0,1,2.0,2.0,3.0,5.0,0.0,5.0,0.417,3.87,LOW
Wardha Road Toll Plaza,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Automotive Square,2022,9,2022-09-01,0,0,0,3.0,3.0,5.0,11.0,0.0,8.0,0.917,0.0,LOW
Zero Mile Freedom Park,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Law College Square,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Bhande Plot Square,2022,9,2022-09-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Airport Square,2022,9,2022-09-01,1,0,1,2.0,2.0,4.0,5.0,0.0,3.0,0.417,6.08,LOW
Variety Square,2022,10,2022-10-01,2,0,2,2.0,2.0,5.0,7.0,0.0,6.0,0.583,7.18,LOW
Japanese Garden Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Gokulpeth Market,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Shankar Nagar Square,2022,10,2022-10-01,0,0,0,1.0,1.0,1.0,5.0,0.0,4.0,0.417,0.0,LOW
Law College Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Automotive Square,2022,10,2022-10-01,3,0,3,0.0,0.0,5.0,11.0,0.0,8.0,0.917,8.29,LOW
Rambagh Chowk,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Krida Chowk,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Itwari Railway Station Square,2022,10,2022-10-01,0,0,0,0.0,0.0,1.0,3.0,0.0,2.0,0.25,0.0,LOW
Reserve Bank Chowk,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
LIC Chowk,2022,10,2022-10-01,20,0,15,18.0,18.0,43.0,137.0,6.0,90.0,11.417,73.48,HIGH
IT Park Ring Road,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sitabuldi Interchange,2022,10,2022-10-01,0,0,0,0.0,0.0,1.0,8.0,0.0,5.0,0.667,0.0,LOW
Bhande Plot Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Somalwada Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Dharampeth Tower,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Zero Mile Freedom Park,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reshimbagh Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
HB Town Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sakkardara Square,2022,10,2022-10-01,1,0,1,0.0,0.0,1.0,6.0,0.0,4.0,0.5,4.42,LOW
Omkar Nagar Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Mate Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sanvidhan Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Wardha Road Toll Plaza,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Deo Nagar Chowk,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Subhash Nagar Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Kalamna Market Chowk,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Medical Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Ram Nagar Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
VCA Stadium Chowk,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Nandanvan Main Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rachana Ring Road,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Jhansi Rani Square,2022,10,2022-10-01,5,0,4,4.0,4.0,19.0,62.0,1.0,36.0,5.167,15.47,LOW
Pardi Naka,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Airport Square,2022,10,2022-10-01,1,0,0,1.0,1.0,4.0,6.0,0.0,4.0,0.5,1.1,LOW
Chhatrapati Square,2022,10,2022-10-01,0,0,0,0.0,0.0,3.0,10.0,0.0,8.0,0.833,0.0,LOW
Manewada Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Khamla Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Pratap Nagar Square,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
KDK College Chowk,2022,10,2022-10-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Khamla Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Airport Square,2022,11,2022-11-01,3,0,1,1.0,1.0,4.0,7.0,0.0,4.0,0.583,4.97,LOW
Mate Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Variety Square,2022,11,2022-11-01,0,0,0,2.0,2.0,6.0,9.0,0.0,8.0,0.75,0.0,LOW
Sanvidhan Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Gokulpeth Market,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Nandanvan Main Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sakkardara Square,2022,11,2022-11-01,1,0,1,1.0,1.0,1.0,6.0,0.0,5.0,0.5,2.76,LOW
Omkar Nagar Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Medical Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reshimbagh Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Kalamna Market Chowk,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Pardi Naka,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
KDK College Chowk,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Pratap Nagar Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Itwari Railway Station Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,3.0,0.0,2.0,0.25,0.0,LOW
Krida Chowk,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Jhansi Rani Square,2022,11,2022-11-01,8,1,4,5.0,5.0,15.0,64.0,1.0,37.0,5.333,27.07,MEDIUM
Automotive Square,2022,11,2022-11-01,1,0,0,3.0,3.0,6.0,14.0,0.0,11.0,1.167,1.1,LOW
Rambagh Chowk,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rachana Ring Road,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Wardha Road Toll Plaza,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Ram Nagar Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Japanese Garden Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
HB Town Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
IT Park Ring Road,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reserve Bank Chowk,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Dharampeth Tower,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Somalwada Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sitabuldi Interchange,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,7.0,0.0,5.0,0.583,0.0,LOW
Chhatrapati Square,2022,11,2022-11-01,0,0,0,0.0,0.0,3.0,9.0,0.0,7.0,0.75,0.0,LOW
Bhande Plot Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Manewada Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Deo Nagar Chowk,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
LIC Chowk,2022,11,2022-11-01,9,0,8,20.0,20.0,48.0,153.0,6.0,102.0,12.75,39.78,MEDIUM
Subhash Nagar Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Zero Mile Freedom Park,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
VCA Stadium Chowk,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Law College Square,2022,11,2022-11-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Shankar Nagar Square,2022,11,2022-11-01,0,0,0,0.0,0.0,1.0,5.0,0.0,4.0,0.417,0.0,LOW
Rambagh Chowk,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Krida Chowk,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sitabuldi Interchange,2022,12,2022-12-01,1,0,1,0.0,0.0,0.0,5.0,0.0,5.0,0.417,9.39,LOW
Medical Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Automotive Square,2022,12,2022-12-01,1,0,0,1.0,1.0,4.0,15.0,0.0,11.0,1.25,1.1,LOW
Deo Nagar Chowk,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reserve Bank Chowk,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
IT Park Ring Road,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Bhande Plot Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Somalwada Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Itwari Railway Station Square,2022,12,2022-12-01,1,0,1,0.0,0.0,0.0,3.0,0.0,2.0,0.25,4.42,LOW
Ram Nagar Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Law College Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rachana Ring Road,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Wardha Road Toll Plaza,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Chhatrapati Square,2022,12,2022-12-01,1,0,1,0.0,0.0,0.0,8.0,0.0,6.0,0.667,2.76,LOW
Pratap Nagar Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Manewada Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
KDK College Chowk,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Pardi Naka,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Airport Square,2022,12,2022-12-01,0,0,0,3.0,3.0,5.0,10.0,0.0,5.0,0.833,0.0,LOW
Subhash Nagar Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Kalamna Market Chowk,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Omkar Nagar Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Khamla Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Zero Mile Freedom Park,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Nandanvan Main Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Japanese Garden Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Jhansi Rani Square,2022,12,2022-12-01,5,0,3,8.0,8.0,17.0,67.0,2.0,36.0,5.583,18.78,LOW
VCA Stadium Chowk,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sakkardara Square,2022,12,2022-12-01,0,0,0,1.0,1.0,2.0,6.0,0.0,5.0,0.5,0.0,LOW
Variety Square,2022,12,2022-12-01,2,0,1,0.0,0.0,4.0,9.0,0.0,8.0,0.75,5.52,LOW
Shankar Nagar Square,2022,12,2022-12-01,1,0,1,0.0,0.0,1.0,4.0,0.0,3.0,0.333,2.76,LOW
LIC Chowk,2022,12,2022-12-01,12,1,9,9.0,9.0,47.0,149.0,6.0,102.0,12.417,46.41,MEDIUM
Sanvidhan Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reshimbagh Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Mate Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
HB Town Square,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Dharampeth Tower,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Gokulpeth Market,2022,12,2022-12-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Variety Square,2023,1,2023-01-01,2,0,1,2.0,2.0,4.0,11.0,0.0,9.0,0.917,3.87,LOW
Somalwada Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Medical Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Ram Nagar Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Zero Mile Freedom Park,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Japanese Garden Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rachana Ring Road,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sakkardara Square,2023,1,2023-01-01,2,0,1,0.0,0.0,2.0,5.0,0.0,4.0,0.417,3.87,LOW
Wardha Road Toll Plaza,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Chhatrapati Square,2023,1,2023-01-01,1,0,0,1.0,1.0,1.0,9.0,0.0,7.0,0.75,1.1,LOW
Jhansi Rani Square,2023,1,2023-01-01,2,0,1,5.0,5.0,18.0,70.0,2.0,38.0,5.833,7.18,LOW
Pratap Nagar Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Omkar Nagar Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Manewada Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Mate Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Law College Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Nandanvan Main Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
KDK College Chowk,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Pardi Naka,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Airport Square,2023,1,2023-01-01,1,1,1,0.0,0.0,4.0,10.0,0.0,5.0,0.833,9.39,LOW
LIC Chowk,2023,1,2023-01-01,20,3,14,12.0,12.0,41.0,156.0,7.0,108.0,13.0,96.69,CRITICAL
Gokulpeth Market,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Khamla Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sanvidhan Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Kalamna Market Chowk,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Subhash Nagar Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Shankar Nagar Square,2023,1,2023-01-01,0,0,0,1.0,1.0,1.0,5.0,0.0,4.0,0.417,0.0,LOW
Bhande Plot Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Krida Chowk,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
HB Town Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
VCA Stadium Chowk,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Deo Nagar Chowk,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Dharampeth Tower,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
IT Park Ring Road,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Itwari Railway Station Square,2023,1,2023-01-01,0,0,0,1.0,1.0,1.0,4.0,0.0,3.0,0.333,0.0,LOW
Reserve Bank Chowk,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reshimbagh Square,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rambagh Chowk,2023,1,2023-01-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sitabuldi Interchange,2023,1,2023-01-01,0,0,0,1.0,1.0,1.0,5.0,0.0,5.0,0.417,0.0,LOW
Automotive Square,2023,1,2023-01-01,1,0,1,1.0,1.0,5.0,15.0,0.0,10.0,1.25,2.76,LOW
Bhande Plot Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
LIC Chowk,2023,2,2023-02-01,18,0,13,20.0,20.0,41.0,167.0,10.0,117.0,13.917,64.64,HIGH
Itwari Railway Station Square,2023,2,2023-02-01,0,0,0,0.0,0.0,1.0,3.0,0.0,3.0,0.25,0.0,LOW
KDK College Chowk,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reshimbagh Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Dharampeth Tower,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Pardi Naka,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sitabuldi Interchange,2023,2,2023-02-01,4,0,3,0.0,0.0,1.0,4.0,0.0,4.0,0.333,11.05,LOW
Law College Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Automotive Square,2023,2,2023-02-01,0,0,0,1.0,1.0,3.0,16.0,0.0,11.0,1.333,0.0,LOW
Manewada Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Reserve Bank Chowk,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Kalamna Market Chowk,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Omkar Nagar Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sanvidhan Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Khamla Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
IT Park Ring Road,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Subhash Nagar Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Gokulpeth Market,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
VCA Stadium Chowk,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Nandanvan Main Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Airport Square,2023,2,2023-02-01,0,0,0,1.0,1.0,4.0,11.0,1.0,6.0,0.917,0.0,LOW
Mate Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Variety Square,2023,2,2023-02-01,0,0,0,2.0,2.0,4.0,12.0,0.0,9.0,1.0,0.0,LOW
Japanese Garden Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Medical Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Chhatrapati Square,2023,2,2023-02-01,0,0,0,1.0,1.0,2.0,9.0,0.0,6.0,0.75,0.0,LOW
Krida Chowk,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
HB Town Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Wardha Road Toll Plaza,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Rachana Ring Road,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Somalwada Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Sakkardara Square,2023,2,2023-02-01,0,0,0,2.0,2.0,3.0,6.0,0.0,5.0,0.5,0.0,LOW
Pratap Nagar Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Jhansi Rani Square,2023,2,2023-02-01,7,0,5,2.0,2.0,15.0,64.0,2.0,36.0,5.333,17.68,LOW
Deo Nagar Chowk,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Ram Nagar Square,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
Shankar Nagar Square,2023,2,2023-02-01,1,0,0,0.0,0.0,1.0,4.0,0.0,3.0,0.333,1.1,LOW
Rambagh Chowk,2023,2,2023-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
